440_102;102;01.07.2019 00:00:00;0.000
440_102;102;01.08.2019 00:00:00;0.000
440_102;102;01.09.2019 00:00:00;0.000
440_102;102;01.10.2019 00:00:00;0.000
440_102;102;01.11.2019 00:00:00;0.000
440_102;102;01.12.2019 00:00:00;0.000
440_102;102;01.01.2020 00:00:00;0.000
440_102;102;01.02.2020 00:00:00;0.000
440_102;102;01.03.2020 00:00:00;0.000
440_102;102;01.04.2020 00:00:00;0.000
440_102;102;01.05.2020 00:00:00;0.000
440_102;102;01.06.2020 00:00:00;0.000
440_102;102;01.07.2020 00:00:00;0.000
440_102;102;01.08.2020 00:00:00;0.000
440_102;102;01.09.2020 00:00:00;0.000
440_102;102;01.10.2020 00:00:00;0.000
440_102;102;01.11.2020 00:00:00;0.000
440_102;102;01.12.2020 00:00:00;0.000
440_102;102;01.01.2021 00:00:00;0.000
440_102;102;01.02.2021 00:00:00;0.000
440_102;102;01.03.2021 00:00:00;0.000
440_102;102;01.04.2021 00:00:00;0.000
440_102;102;01.05.2021 00:00:00;0.000
440_102;102;01.06.2021 00:00:00;0.000
440_102;102;01.07.2021 00:00:00;0.000
440_102;102;01.08.2021 00:00:00;0.000
440_103;103;01.05.2015 00:00:00;278.545
440_103;103;01.06.2015 00:00:00;1 074.736
440_103;103;01.07.2015 00:00:00;1 046.803
440_103;103;01.08.2015 00:00:00;900.947
440_103;103;01.09.2015 00:00:00;761.720
440_103;103;01.10.2015 00:00:00;651.907
440_103;103;01.11.2015 00:00:00;632.325
440_103;103;01.12.2015 00:00:00;623.291
440_103;103;01.01.2016 00:00:00;613.714
440_103;103;01.02.2016 00:00:00;554.918
440_103;103;01.03.2016 00:00:00;578.515
440_103;103;01.04.2016 00:00:00;617.401
440_103;103;01.05.2016 00:00:00;582.027
440_103;103;01.06.2016 00:00:00;534.391
440_103;103;01.07.2016 00:00:00;541.247
440_103;103;01.08.2016 00:00:00;555.225
440_103;103;01.09.2016 00:00:00;532.147
440_103;103;01.10.2016 00:00:00;516.651
440_103;103;01.11.2016 00:00:00;534.735
440_103;103;01.12.2016 00:00:00;554.094
440_103;103;01.01.2017 00:00:00;547.311
440_103;103;01.02.2017 00:00:00;510.643
440_103;103;01.03.2017 00:00:00;577.358
440_103;103;01.04.2017 00:00:00;540.176
440_103;103;01.05.2017 00:00:00;574.361
440_103;103;01.06.2017 00:00:00;564.868
440_103;103;01.07.2017 00:00:00;596.601
440_103;103;01.08.2017 00:00:00;626.019
440_103;103;01.09.2017 00:00:00;589.558
440_103;103;01.10.2017 00:00:00;705.476
440_103;103;01.11.2017 00:00:00;690.088
440_103;103;01.12.2017 00:00:00;700.517
440_103;103;01.01.2018 00:00:00;786.075
440_103;103;01.02.2018 00:00:00;671.472
440_103;103;01.03.2018 00:00:00;784.782
440_103;103;01.04.2018 00:00:00;803.296
440_103;103;01.05.2018 00:00:00;872.629
440_103;103;01.06.2018 00:00:00;861.081
440_103;103;01.07.2018 00:00:00;898.624
440_103;103;01.08.2018 00:00:00;917.853
440_103;103;01.09.2018 00:00:00;925.507
440_103;103;01.10.2018 00:00:00;914.270
440_103;103;01.11.2018 00:00:00;889.874
440_103;103;01.12.2018 00:00:00;913.480
440_103;103;01.01.2019 00:00:00;886.200
440_103;103;01.02.2019 00:00:00;820.955
440_103;103;01.03.2019 00:00:00;874.023
440_103;103;01.04.2019 00:00:00;695.816
440_103;103;01.05.2019 00:00:00;719.863
440_103;103;01.06.2019 00:00:00;537.917
440_103;103;01.07.2019 00:00:00;675.173
440_103;103;01.08.2019 00:00:00;697.194
440_103;103;01.09.2019 00:00:00;675.635
440_103;103;01.10.2019 00:00:00;442.092
440_103;103;01.11.2019 00:00:00;351.859
440_103;103;01.12.2019 00:00:00;355.574
